date,open,high,low,close,volume,SMA_10,SMA_50,EMA_10,EMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,High_Low,High_Close,Low_Close,TR,+DM,-DM,TR_14,+DI_14,-DI_14,DX,ADX
2024-10-04,168.06,168.23,165.48,167.06,19093724.0,164.011,171.5858,164.46310823763787,171.48171868599772,164.67101010936906,167.131833925829,-2.4608238164599356,-3.0149928186098154,61.56716417910451,2.75,5.25,2.5,5.25,0.0,2.7299999999999898,3.493642857142853,23.62454253644373,17.08204698329619,16.072325464590627,62.765279064332425
2024-10-03,164.41,166.64,163.923,165.86,15073101.0,164.304,171.1066,164.71708855806733,171.26125912968408,164.8539316310046,167.03762400539725,-2.183692374392649,-2.8487327297663825,57.73869346733673,2.7169999999999845,0.4200000000000159,3.1370000000000005,3.1370000000000005,0.0,0.0,3.4394999999999976,18.825410670155556,17.350943866425762,4.0757749712974025,55.91354870513938
2024-10-02,166.42,167.52,164.73,165.86,17760179.0,164.374,170.5846,164.9248906384187,171.04944504616705,165.00871138008083,166.95039259759005,-1.9416812175092275,-2.667322427314952,52.05245153933874,2.7900000000000205,1.6599999999999966,1.1300000000000239,2.7900000000000205,0.8800000000000239,0.0,3.4252142857142838,20.739056993306,15.223239421934009,15.337779066396083,50.83422592352539
2024-10-01,167.685,169.16,164.58,166.99,28338123.0,164.527,170.0164,165.30036506779712,170.89025112278796,165.31352501391456,166.95332647925005,-1.6398014653354949,-2.4618182349190607,58.295454545454604,4.579999999999984,3.299999999999983,1.2800000000000011,4.579999999999984,1.6399999999999864,0.0,3.572357142857141,23.163977365884897,14.596204986703487,22.689965581149014,46.302644431187844
2024-09-30,163.32,166.15,163.26,165.85,20481303.0,164.616,169.63,165.400298691834,170.69259421601197,165.39605962715848,166.8715985918982,-1.4755389647397124,-2.2645623808831914,56.71641791044779,2.890000000000015,0.8400000000000034,3.730000000000018,3.730000000000018,0.0,0.0,3.7223571428571427,22.230537485848075,13.125323815554669,25.753052917232022,42.39605500119894
2024-09-27,162.81,165.7,162.6261,163.95,21101307.0,164.68699999999998,169.4016,165.13660802059144,170.42817875656053,165.17358891528792,166.65518388138722,-1.4815949660992942,-2.107968897926412,52.61538461538457,3.0738999999999805,0.15000000000000568,3.223899999999986,3.223899999999986,0.0,0.0,3.6947785714285692,19.18730873104713,13.22329387610703,18.401431553832417,37.82919218863282
2024-09-26,163.64,164.08,162.28,162.73,20319336.0,164.752,169.162,164.69904292593844,170.12628939355815,164.79765215908975,166.36442951980297,-1.5667773607132176,-1.9997305904837732,43.42888047593292,1.8000000000000114,0.13000000000002387,1.6699999999999875,1.8000000000000114,0.0,0.0,3.6183499999999986,19.592592519479112,11.568019361626922,25.752296484003963,34.49120288908345
2024-09-25,161.47,162.81,161.3,161.49,18869199.0,164.71499999999997,168.93900000000002,164.1155805757678,169.78761137812452,164.28878259615288,166.0033606664842,-1.7145780703313278,-1.9427000864532844,39.78383942357179,1.509999999999991,0.0800000000000125,1.4299999999999784,1.509999999999991,0.0,0.0,3.5079928571428547,16.38095858641189,11.93193503000289,15.71377202445185,30.269539620508112
2024-09-24,163.03,163.2158,160.69,162.29,23332147.0,164.506,168.6974,163.7836568347191,169.49358740251182,163.98127758136013,165.72829691341133,-1.7470193320511953,-1.9035639355728666,43.23365433350222,2.525800000000004,1.7257999999999925,0.8000000000000114,2.525800000000004,0.4057999999999993,0.0,3.486549999999998,17.313062237127617,12.005318397023641,18.103809710149193,26.375524068744323
2024-09-23,164.35,165.49,161.67,161.85,24150852.0,164.393,168.5076,163.43208286477017,169.19383887692314,163.65338872268936,165.44101566056602,-1.7876269378766665,-1.8803765360336266,46.233062330623255,3.8200000000000216,3.200000000000017,0.6200000000000045,3.8200000000000216,2.2742000000000075,0.0,3.493335714285714,21.92951068054075,11.981998376500531,29.333735302984838,23.924863215418632
