date,open,high,low,close,volume,SMA_10,SMA_50,EMA_10,EMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,High_Low,High_Close,Low_Close,TR,+DM,-DM,TR_14,+DI_14,-DI_14,DX,ADX
2024-10-04,960.74,960.74,931.0301,949.19,491906.0,975.7669999999998,1013.7503999999999,967.1734546775202,1006.217632882922,970.8098675533355,988.318438590393,-17.50857103705755,-13.253094666828119,36.14361913860363,29.70990000000006,20.07000000000005,9.639900000000011,29.70990000000006,3.919999999999959,0.0,21.166457142857155,15.019619991738942,6.148542302780956,41.90764207837998,16.33730422031503
2024-10-03,953.57,958.63,949.49,951.49,511292.0,970.6659999999999,1011.6494,964.3219174634256,1004.0714512012387,967.8375802374377,985.5904061022159,-17.752825864778174,-14.15304090641813,35.18383838383839,9.139999999999986,9.43999999999994,0.2999999999999545,9.43999999999994,0.0,18.45990000000006,19.985742857142863,9.970571879096662,13.109309350522757,13.599452441713682,16.478397330598682
2024-10-02,939.87,957.28,933.0,957.25,368283.0,964.816,1009.618,963.0361142882573,1002.2353158600137,966.2087217393703,983.491116761311,-17.282395021940715,-14.778911729522648,31.362313879856245,24.279999999999973,5.789999999999964,18.49000000000001,24.279999999999973,0.0,0.0,20.597885714285717,9.674259216618621,9.903859758144383,1.1727405570562064,15.051487478875801
2024-10-01,945.32,945.32,918.9635,934.02,543932.0,957.5179999999998,1006.9931999999999,957.7604571449376,999.5602054341308,961.2566107025441,979.8265895938064,-18.56997889126228,-15.537125161870575,26.214147771976243,26.356500000000096,11.92999999999995,38.286500000000046,38.286500000000046,0.0,0.0,22.52080714285714,8.848230192206378,7.020650427081272,11.516752876090042,15.111917620999074
2024-09-30,944.29,951.27,935.97,949.51,362331.0,953.2969999999999,1004.842,956.2603740276761,997.5974522798512,959.4494398252295,977.5809162905614,-18.131476465331843,-16.05599542256283,30.676701834554123,15.299999999999955,17.25,1.9500000000000455,17.25,0.0,17.006500000000074,22.960092857142854,8.678940758390409,11.81441214927893,15.299943376835696,15.564714485291457
2024-09-27,945.47,950.35,942.1,945.21,472522.0,948.792,1002.8186000000001,954.2512151135531,995.5430423865238,957.2587567751942,975.1830706394087,-17.92431386421447,-16.42965911089316,30.722121273302378,8.25,0.8400000000000318,7.409999999999968,8.25,0.0,6.1299999999999955,21.38080714285714,1.7965712239247966,14.734977598400212,78.26493762642954,19.756602874047775
2024-09-26,945.0,952.75,939.4118,945.02,459569.0,947.7349999999999,1000.8615999999998,952.5728123656343,993.5617466066601,955.375871117472,972.9487691105636,-17.5728979930916,-16.65830688733285,23.90614624068472,13.338200000000029,7.539999999999964,5.798200000000065,13.338200000000029,2.3999999999999773,0.0,21.139249999999997,2.6280497179417375,14.055235775022473,68.49481813339396,23.494497335304857
2024-09-25,942.72,942.84,934.61,936.8,476839.0,945.823,998.702,949.7050282991552,991.3357957593402,952.5180447917071,970.2710825097811,-17.753037718073983,-16.877253053481077,23.999999999999986,8.230000000000018,2.17999999999995,10.409999999999968,10.409999999999968,0.0,0.0,20.43067857142856,2.7191950480632188,14.542695770890818,68.49481813339398,27.23239179656193
2024-09-24,934.0,942.16,930.0,941.23,366529.0,945.039,996.8266,948.164114062945,989.3708625923072,950.7814225160599,968.1198912127603,-17.338468696700374,-16.96949618212494,29.66572694321387,12.159999999999968,5.360000000000014,6.7999999999999545,12.159999999999968,0.0,0.0,20.027107142857137,2.773990252497056,14.835749403932935,68.49481813339398,30.556056918815262
2024-09-23,929.97,939.4599,928.79,937.61,396587.0,944.733,994.7987999999999,946.2451842333186,987.3410248435893,948.7550498212814,965.8598992710744,-17.104849449792937,-16.996566835658538,29.15841976090573,10.669899999999984,1.7701000000000704,12.440000000000055,12.440000000000055,0.0,0.0,18.548535714285713,2.995115132307318,16.018361095119225,68.49481813339396,33.87972204106858
2024-09-20,930.67,931.7894,924.625,928.79,970244.0,942.6929999999999,992.9723999999999,943.0715143727151,985.0449062222721,945.6835036949304,963.1139808065504,-17.430477111620007,-17.083348890850832,36.66135775433007,7.1644000000000005,5.820600000000013,12.985000000000014,12.985000000000014,0.0,0.0,16.858535714285715,3.295363306845401,17.624136988681073,68.49481813339396,38.12954002976841
2024-09-19,938.25,942.73,925.72,934.87,625501.0,941.031,991.2138,941.5803299413124,983.0772628410065,944.0198877418642,961.0218340801393,-17.00194633827516,-17.067068380335698,40.090386969211984,17.00999999999999,13.940000000000055,3.0699999999999363,17.00999999999999,10.940600000000018,0.0,17.004257142857146,7.862862913320864,17.473103374113087,37.93121743123994,40.17776621093215
2024-09-18,911.81,930.5,905.75,922.71,656407.0,937.5769999999999,989.279,938.1493608610737,980.7099192001826,940.741443473885,958.1839204445735,-17.442476970688404,-17.14215009840624,38.18149210903877,24.75,4.3700000000000045,29.120000000000005,29.120000000000005,0.0,0.0,18.109971428571434,7.382791485038233,16.406273418432512,37.93121743123995,42.225992392095904
2024-09-17,897.35,908.8799,895.19,904.52,416949.0,934.6270000000001,986.8398000000001,932.0349316136057,977.722079231548,935.1689137086719,954.208815226457,-19.039901517785097,-17.521700382282013,35.10015662352656,13.689899999999966,13.830100000000016,27.519999999999982,27.519999999999982,0.0,0.0,18.72854285714286,6.5830001266210765,15.864402539134357,41.34733336731423,44.38895198951923
2024-09-16,888.34,895.9,886.6,895.18,380880.0,929.1940000000001,984.1135999999999,925.3340349565865,974.4851349479579,929.0167731381069,949.8363103948676,-20.81953725676067,-18.181267757177746,27.888315729141084,9.299999999999955,8.620000000000005,17.91999999999996,17.91999999999996,0.0,0.0,17.886407142857138,5.327509277795548,16.611337340366664,51.433096091887194,45.069341561912594
2024-09-13,888.14,892.14,882.68,885.73,406877.0,923.2459999999999,981.0989999999999,918.1333013281162,971.0045414205871,922.3572695783982,945.0876948100625,-22.7304252316643,-19.091099252075058,24.56683168316836,9.460000000000036,3.0399999999999636,12.5,12.5,0.0,0.0,18.10497857142857,5.263193194295016,9.127915486545362,26.85493090185365,46.01616145192259
2024-09-12,880.83,886.465,874.38,885.12,479019.0,917.256,978.2414,912.1308829048223,967.6365201884073,916.6284588740293,940.6456433426505,-24.017184468621167,-20.07631629538428,20.945782647224746,12.085000000000036,0.7350000000000136,11.350000000000023,12.085000000000036,0.0,0.0,17.233907142857145,5.529216283348396,9.58927728435682,26.85493090185365,47.85060361940812
2024-09-11,878.44,878.49,854.16,877.12,432016.0,911.2879999999999,975.2904,905.7652678312182,964.0868527300383,910.550234431871,935.9400401320838,-25.389805700212833,-21.139014176349992,23.87511478420575,24.33000000000004,6.6299999999999955,30.960000000000036,30.960000000000036,0.0,0.0,16.710585714285717,5.702373431383526,9.889582394735273,26.854930901853646,48.946187764105524
2024-09-10,886.22,886.22,869.315,883.83,269895.0,905.548,972.4047999999999,901.7770373164512,960.9395251719976,906.43942913466,932.0800371593368,-25.640608024676794,-22.039332946015353,17.199360767079597,16.904999999999973,9.100000000000023,7.80499999999995,16.904999999999973,0.0,15.155000000000086,16.68594285714286,5.710795057601948,9.111604635552972,22.94371794279397,49.49217166167397
2024-09-09,873.44,884.01,870.9241,877.94,394767.0,899.5809999999999,968.9642,897.4430305316419,957.6846418319193,902.0549015754816,928.069664036423,-26.01476246094137,-22.834418849000556,16.93048864418455,13.085900000000038,0.17999999999994998,12.905900000000088,13.085900000000038,0.0,1.6090999999998985,17.03136428571429,5.594971630072414,7.030768024204076,11.371978461834834,44.71410314991721
2024-09-06,878.14,884.76,861.11,866.92,748945.0,893.394,965.3552000000001,891.8933886167978,954.1252441130205,896.6495321023306,923.5400592929842,-26.890527190653643,-23.645640517331174,15.30122623067362,23.649999999999977,6.819999999999936,16.83000000000004,23.649999999999977,0.75,0.0,17.76792142857143,4.69972168944917,6.739312299975592,17.830094852519863,41.09519434414049
2024-09-05,889.7,889.7,873.14,876.64,426067.0,887.5709999999999,961.9464,889.1200452319254,951.0866070889805,893.5711425481259,920.0659808268372,-26.494838278711313,-24.215480069607203,23.62329007365844,16.56000000000006,22.780000000000086,6.220000000000027,22.780000000000086,0.0,12.029999999999973,18.651492857142866,4.477083220837556,11.027114260099419,42.24682410886076,39.2203376281024
2024-09-04,880.33,890.7,879.175,886.49,354430.0,883.949,959.0565999999999,888.641855189757,948.5534068109813,892.4817360022604,917.5788711359603,-25.097135133699908,-24.391811082425747,27.088565210112222,11.525000000000091,14.06000000000006,2.534999999999968,14.06000000000006,0.0,6.034999999999968,18.78720714285716,4.444741843709001,13.241951495109285,49.73914277177182,37.88064653084367
2024-09-03,899.07,900.0,881.01,886.43,433546.0,882.14,956.0581999999999,888.2396997007103,946.1171947791781,891.5506996942204,915.2715473481114,-23.72084765389104,-24.257618396718808,27.920621225194168,18.99000000000001,13.509999999999991,5.480000000000018,18.99000000000001,9.299999999999955,0.0,19.255064285714298,7.786671335815535,12.920200214488991,24.79142668269442,34.75897571293656
2024-08-30,898.29,903.46,889.96,901.81,478238.0,882.8030000000001,953.0176000000001,890.7070270278539,944.3796577290143,893.1290535874173,914.2743956926957,-21.145342105278473,-23.63516313843074,38.984158092438356,13.5,17.030000000000086,3.5300000000000864,17.030000000000086,0.0,8.950000000000045,19.543992857142875,7.6715570988381705,16.000203204565207,35.1838899979466,32.37962370326175
2024-08-29,888.66,898.66,884.78,894.87,417957.0,883.717,950.1294,891.4639312046077,942.438102523955,893.3968914970453,912.8370330487924,-19.440141551747047,-22.796158821094004,33.7820304897827,13.879999999999995,3.1499999999999773,17.029999999999973,17.029999999999973,0.0,0.0,19.545421428571444,3.6727636980381404,15.999033752515638,62.65960233405362,34.145936910605585
2024-08-28,886.44,895.44,883.71,888.66,441255.0,884.0709999999999,947.1813999999999,890.9541255310426,940.3291573269372,892.6681389590383,911.0461417118447,-18.378002752806424,-21.912527607436488,35.49458975888217,11.730000000000018,0.57000000000005,11.159999999999968,11.730000000000018,0.0,0.0,18.30327857142859,3.922013971735722,17.08480018607124,62.65960233405362,35.91225011794942
2024-08-27,883.5,888.0,878.7,886.13,300431.0,884.972,944.3076,890.0770117981257,938.2037001768613,891.6622714268785,909.2005015850414,-17.538230158162833,-21.03766811758176,40.95959099400258,9.299999999999955,0.6599999999999682,9.959999999999923,9.959999999999923,0.0,0.0,17.04899285714287,4.210554540506979,18.341720227294505,62.65960233405362,37.43455504414509
2024-08-26,882.76,888.9999,878.78,883.14,413854.0,884.9029999999999,941.6834,888.8157369257392,936.0443393856118,890.3511527458203,907.2700940602235,-16.91894131440324,-20.213922756946058,43.687080536912774,10.219900000000052,2.8699000000000296,7.350000000000023,10.219900000000052,0.9999000000000251,0.0,16.498985714285734,4.783800562631974,18.95315642779769,59.693228036258226,38.024564468743016
2024-08-23,869.5,884.66,867.027,882.84,416346.0,885.393,939.5102,887.7292393028774,933.9578947038232,889.1955907849249,905.46045746317,-16.264866678245085,-19.424111541205864,48.32386034102774,17.632999999999925,1.5199999999999818,16.112999999999943,17.632999999999925,0.0,0.0,16.865628571428584,4.67980525057724,18.54113268405563,59.69322803625823,40.3701571212005
2024-08-22,863.09,868.74,858.98,865.24,327417.0,885.225,937.1134,883.6402867023542,931.2630753036732,885.5101152795519,902.48116431775,-16.97104903819809,-18.93349904060431,40.36821705426358,9.759999999999991,14.100000000000023,23.860000000000014,23.860000000000014,0.0,0.0,17.706700000000012,4.457513661091956,17.660425553200582,59.69322803625823,42.715749773657954
2024-08-21,861.88,864.92,853.76,863.09,453730.0,883.8699999999999,934.7545999999999,879.9038709382896,928.5896213701959,882.0608667750055,899.563300294213,-17.502433519207557,-18.647285936324963,42.79404211607604,11.159999999999968,0.32000000000005,11.480000000000018,11.480000000000018,0.0,0.0,16.31527142857144,4.837667426398918,19.166573998593755,59.69322803625823,45.06134242611544
2024-08-20,869.45,871.99,859.7314,860.97,348724.0,881.318,932.3765999999999,876.4613489495096,925.9378715125412,878.8161180403893,896.7045373094566,-17.8884192690673,-18.495512602873433,37.67787839586029,12.258600000000001,8.899999999999977,3.358600000000024,12.258600000000001,7.07000000000005,0.0,15.983385714285728,8.097649612946308,12.791899088070855,22.471761081635876,45.027631221747
2024-08-19,873.59,877.0199,866.31,870.21,456067.0,879.6959999999999,930.1173999999999,875.3247400495987,923.7524647865591,877.4920998803294,894.7419789902376,-17.249879109908193,-18.246385904280388,45.978566226199135,10.709900000000061,16.04989999999998,5.339999999999918,16.04989999999998,0.0,6.578599999999938,16.195100000000007,7.991791167875302,14.816474471555289,29.921973952642745,46.352630899661854
2024-08-16,872.25,874.87,868.7,872.49,395236.0,876.7639999999999,927.8428,874.8093327678534,921.7421720498314,876.7225460525864,893.09368425022,-16.371138197633627,-17.871336362951038,53.187592995307334,6.169999999999959,4.659999999999968,1.509999999999991,6.169999999999959,0.0,2.3900000000001,14.946528571428578,8.300971940928482,17.196348507106766,34.88749566570136,47.57101667203195
2024-08-15,864.52,875.83,863.03,872.06,520789.0,874.483,925.8026,874.3094540827892,919.793851577289,876.0052312752654,891.5356335650185,-15.53040228975317,-17.403149548311465,47.06711065573768,12.800000000000068,3.340000000000032,9.460000000000036,12.800000000000068,0.9600000000000364,0.0,14.233671428571435,9.198459989742663,12.020591013060598,13.29998699256202,45.503385449439186
2024-08-14,856.03,859.62,851.375,857.52,325149.0,871.369,923.2729999999999,871.2568260677366,917.3517397507287,873.1613495406092,889.0159570046468,-15.8546074640376,-17.093441131456693,32.49969795819739,8.245000000000005,12.43999999999994,20.684999999999945,20.684999999999945,0.0,0.0,14.706885714285713,8.902486881752216,8.702726225422147,1.1346676414195958,42.0316372258426
2024-08-13,844.48,856.21,843.7,854.59,385850.0,868.2149999999999,920.6016000000001,868.2264940554207,914.8904950546217,870.304218842054,886.4658861154137,-16.16166727335974,-16.907086359837304,31.410555815039714,12.509999999999991,1.3099999999999454,13.819999999999936,13.819999999999936,0.0,0.0,14.337599999999993,4.4986110446857595,8.926877580627208,32.98402508488378,42.61682282599899
2024-08-12,854.14,857.0,835.45,838.27,510339.0,863.7280000000001,917.3507999999998,862.7798587726169,911.8857697583621,865.3758774817379,882.8958204772349,-17.51994299549699,-17.02965768696924,13.305613305613306,21.549999999999955,2.409999999999968,19.139999999999986,21.549999999999955,0.7899999999999636,0.0,14.660457142857126,4.784444453106163,4.369674693441662,4.530963089123847,40.427328046797356
2024-08-09,853.42,862.21,849.8045,856.21,290379.0,861.0649999999999,914.4644000000001,861.5853389957774,909.7024062384264,863.9657424845475,880.9190930344768,-16.95335054992927,-17.01439625956125,30.190612830498083,12.405500000000075,23.940000000000055,11.53449999999998,23.940000000000055,0.0,14.354499999999916,15.15402857142856,4.628613607697003,10.993352074224473,40.74223818000743,38.861802035794064
2024-08-08,846.2,855.79,843.6194,854.83,381506.0,860.024,911.4205999999999,860.3570955419996,907.5505471702528,862.560243640771,878.9865676245155,-16.42632398374451,-16.8967818043979,31.76280323450139,12.170599999999922,0.42000000000007276,12.590599999999995,12.590599999999995,0.0,0.0,15.215499999999988,4.609913762751368,10.948938347643603,40.74223818000745,37.29627602479076
2024-08-07,852.26,856.4,838.47,839.84,750874.0,857.699,908.1674,856.6267145343633,904.8952315949489,859.0648215421908,876.0868218745513,-17.022000332360562,-16.921825509990434,28.00114057599089,17.92999999999995,1.5699999999999363,16.360000000000014,17.92999999999995,0.6100000000000136,0.0,15.784785714285704,4.719689393493779,10.554059741070727,38.19867863597264,35.549067189213545
2024-08-06,834.52,852.23,829.5,840.96,525216.0,855.698,904.6716,853.7782209826607,902.3879676108332,856.2794643818538,873.484835069029,-17.20537068717522,-16.978534545427394,29.591639249080743,22.730000000000018,12.389999999999986,10.340000000000032,22.730000000000018,0.0,0.0,16.678364285714274,4.038594055343758,9.988603712851239,42.4176642821592,34.31509834963504
