date,open,high,low,close,volume,SMA_10,SMA_50,EMA_10,EMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,High_Low,High_Close,Low_Close,TR,+DM,-DM,TR_14,+DI_14,-DI_14,DX,ADX
2024-10-04,227.9,228.0,224.13,226.8,37345098.0,228.94699999999997,232.3414,228.06776916514258,232.77732980402118,228.43328263647555,229.89951412784714,-1.4662314913715875,-0.8407939683683194,44.444444444444464,3.8700000000000045,6.310000000000002,2.4399999999999977,6.310000000000002,0.0,2.799999999999983,4.551000000000002,15.748501114354799,14.894685626392906,2.7863142798608904,28.407638442345622
2024-10-03,225.14,226.805,223.32,225.67,34044158.0,228.29899999999998,231.8922,227.63181113511664,232.4986109881772,228.00816223086395,229.58621678504363,-1.5780545541796869,-0.988246085530593,42.7014625752796,3.4850000000000136,0.0049999999999954525,3.480000000000018,3.4850000000000136,0.0,0.0,4.272500000000002,9.546100476469123,15.865585555462639,24.86842105263142,27.381246551062837
2024-10-02,225.89,227.37,223.02,226.78,32880605.0,227.79900000000004,231.4686,227.47693638327723,232.2743517337389,227.81921419534643,229.3783488750404,-1.5591346796939547,-1.1024238043632653,35.297927461139864,4.349999999999994,1.700000000000017,2.6499999999999773,4.349999999999994,0.5649999999999977,0.0,4.193214285714286,10.689038412400995,7.920960735882764,14.874141876430487,24.88109807063694
2024-10-01,229.52,229.65,223.74,226.21,63285048.0,227.03500000000003,231.063,227.24658431359046,232.03653401869033,227.57164278067773,229.14365636577813,-1.5720135851003931,-1.196341760510691,33.344145313006834,5.909999999999997,2.8700000000000045,3.039999999999992,5.909999999999997,2.280000000000001,0.0,4.443928571428572,13.750703206622205,4.500522382062176,50.682518714223065,25.358903813716132
2024-09-30,230.04,233.0,229.65,233.0,54793391.0,227.205,230.7676,228.29265989293765,232.07431699834953,228.40677466057346,229.42931144979457,-1.0225367892211068,-1.1615807662527742,47.232982844493634,3.3499999999999943,6.789999999999992,3.4399999999999977,6.789999999999992,0.0,5.909999999999997,4.7524999999999995,12.857894341324128,13.09085443751406,0.8977700550244533,22.280656081138282
2024-09-27,228.46,229.52,227.3,227.79,34025967.0,227.22899999999998,230.3884,228.20126718513077,231.90630456704173,228.31188625125446,229.30788097203202,-0.9959947207775599,-1.1284635571577315,44.33766233766233,2.219999999999999,3.4799999999999898,5.699999999999989,5.699999999999989,0.0,0.0,4.839642857142857,12.626374437310911,12.855139842078046,0.897770055024455,19.202408348560432
2024-09-26,227.3,228.5,225.41,227.52,36636707.0,227.077,230.082,228.0774004241979,231.73429262323617,228.19005759721531,229.1754453444741,-0.985387747258784,-1.099848395177942,44.453125000000014,3.0900000000000034,0.710000000000008,2.3799999999999955,3.0900000000000034,0.0,0.0,4.895357142857143,12.48267308674401,12.708834901874924,0.8977700550244584,16.12416061598258
2024-09-25,224.93,227.29,224.02,226.37,42308715.0,226.76,229.7486,227.76696398343464,231.5239282066387,227.91004873610527,228.96763457821677,-1.0575858421115072,-1.0913958845646552,40.02134471718251,3.269999999999982,0.2300000000000182,3.5,3.5,0.0,0.0,4.737499999999999,4.802110817941957,13.132303053147352,46.44808743169387,18.058534088449306
2024-09-24,228.645,229.35,225.73,227.37,43556068.0,226.92000000000002,229.43580000000003,227.69478871371925,231.3610290612803,227.82696431516598,228.84929127612665,-1.0223269609606689,-1.077582099843858,44.53103256331755,3.6200000000000045,2.9799999999999898,0.6400000000000148,3.6200000000000045,2.0600000000000023,0.0,4.621071428571428,8.107272586753234,13.463173351881878,24.829810103905267,17.69188499121126
2024-09-23,227.34,229.45,225.81,226.47,54146023.0,227.398,229.1122,227.4720998566794,231.16922400005362,227.6182005743712,228.67304747789507,-1.0548469035238668,-1.07303506057986,48.367593712212795,3.6399999999999864,2.079999999999984,1.5600000000000023,3.6399999999999864,0.09999999999999432,0.0,4.598214285714284,8.302912621359225,13.530097087378614,23.941657773034404,18.33654752325337
2024-09-20,229.97,233.09,227.62,228.2,318679888.0,227.538,228.88440000000003,227.60444533728312,231.05278384318876,227.70770817831408,228.63800692397692,-0.9302987456628387,-1.0444877975964557,48.73949579831932,5.469999999999999,6.6200000000000045,1.1500000000000057,6.6200000000000045,3.640000000000015,0.0,4.904642857142854,12.954197917425203,12.68477390227916,1.0508378301620602,18.1465993344137
2024-09-19,224.99,229.82,224.63,228.87,66781315.0,227.858,228.7152,227.83454618504982,230.9671844767892,227.8865223047273,228.6551915962749,-0.7686692915476101,-0.9893240963866866,48.99970140340402,5.189999999999998,1.6200000000000045,3.569999999999993,5.189999999999998,0.0,0.0,4.923928571428569,12.540799303691902,12.635091027779769,0.37453183520582667,16.610004569500557
2024-09-18,217.55,222.71,217.54,220.69,59894928.0,227.24899999999997,228.43040000000002,226.53553778776802,230.5641576345622,226.77936502707695,228.06517740395824,-1.285812376881296,-1.0486217524856085,43.29815303430079,5.170000000000016,6.159999999999997,11.330000000000013,11.330000000000013,0.0,0.0,5.283928571428571,11.686380533964194,11.774248056775912,0.3745318352058126,15.208527096630004
2024-09-17,215.75,216.9,214.5,216.79,45519339.0,226.30700000000002,228.065,224.76362182635563,230.02399459006958,225.24253963829585,227.22997907773913,-1.9874394394432784,-1.2363852898771426,43.50477200424178,2.4000000000000057,3.789999999999992,6.189999999999998,6.189999999999998,0.0,0.0,5.408928571428571,11.416309012875551,11.502145922746756,0.3745318352058181,13.80704962375945
2024-09-16,216.54,217.22,213.92,216.32,59357427.0,224.63899999999998,227.734,223.2284178579273,229.48658303751782,223.86984123240418,226.42183247938806,-2.5519912469838744,-1.499506481298489,34.15961305925029,3.3000000000000114,0.4300000000000068,2.8700000000000045,3.3000000000000114,0.3199999999999932,0.0,5.193928571428572,12.328955511242526,8.127621536134217,20.537815126050468,15.075013969915846
